Customer ID,Recency,Frequency,Monetary,Cluster,Segment
14382,26,2,1246.8,2,Loyal Customers
14383,38,3,1247.69,2,Loyal Customers
14384,501,1,58.5,0,At-Risk Customers
14385,9,3,202.11,1,Potential Loyalists
14386,297,1,142.4,1,Potential Loyalists
14387,33,3,1770.56,2,Loyal Customers
14388,10,16,6701.0,3,Champions
14389,65,5,1898.01,2,Loyal Customers
14390,10,13,6399.83,3,Champions
14391,577,1,135.6,0,At-Risk Customers
14392,432,1,266.4,0,At-Risk Customers
14393,218,1,67.95,1,Potential Loyalists
14394,565,1,93.8,0,At-Risk Customers
14395,2,20,8208.01,3,Champions
14396,65,7,2121.93,2,Loyal Customers
14397,3,19,2612.96,3,Champions
14398,401,2,707.79,0,At-Risk Customers
14399,394,8,2113.16,2,Loyal Customers
14400,149,3,1732.47,2,Loyal Customers
14401,4,22,6795.9,3,Champions
14402,652,1,285.6,0,At-Risk Customers
14403,130,6,1880.51,2,Loyal Customers
14404,34,13,2899.11,3,Champions
14405,387,1,195.0,0,At-Risk Customers
14406,119,1,156.75,1,Potential Loyalists
14407,107,6,2157.73,2,Loyal Customers
14408,11,11,4109.77,3,Champions
14409,71,9,3756.09,2,Loyal Customers
14410,92,11,2651.14,2,Loyal Customers
14411,311,1,1063.0,0,At-Risk Customers
14412,43,3,1426.19,2,Loyal Customers
14413,362,4,770.37,0,At-Risk Customers
14414,92,8,2399.33,2,Loyal Customers
14415,1,23,12091.6,3,Champions
14416,22,2,490.22,1,Potential Loyalists
14417,388,1,604.2,0,At-Risk Customers
14418,4,3,1937.25,2,Loyal Customers
14419,11,7,1260.91,2,Loyal Customers
14420,99,4,1639.17,2,Loyal Customers
14421,57,6,2469.37,2,Loyal Customers
14422,1,19,10271.52,3,Champions
14423,218,3,916.61,2,Loyal Customers
14424,18,1,322.08,1,Potential Loyalists
14425,435,3,661.39,0,At-Risk Customers
14426,24,17,11727.94,3,Champions
14427,50,4,1263.52,2,Loyal Customers
14428,7,5,1244.83,2,Loyal Customers
14429,404,1,516.28,0,At-Risk Customers
14430,512,3,1220.9,0,At-Risk Customers
14431,303,4,2614.2,2,Loyal Customers
14432,10,6,2255.51,2,Loyal Customers
14433,466,1,289.6,0,At-Risk Customers
14434,22,6,1372.8,2,Loyal Customers
14435,502,1,90.42,0,At-Risk Customers
14436,99,2,271.7,1,Potential Loyalists
14437,366,5,958.84,2,Loyal Customers
14438,306,1,131.9,0,At-Risk Customers
14439,320,5,9443.04,2,Loyal Customers
14440,8,13,6638.73,3,Champions
14441,1,11,4611.69,3,Champions
14442,205,7,5367.02,2,Loyal Customers
14443,54,5,2386.47,2,Loyal Customers
14444,456,1,132.04,0,At-Risk Customers
14445,456,1,221.65,0,At-Risk Customers
14446,1,5,1241.31,2,Loyal Customers
14447,19,6,1711.73,2,Loyal Customers
14448,9,2,375.35,1,Potential Loyalists
14449,19,8,2482.8,2,Loyal Customers
14450,181,7,1128.44,2,Loyal Customers
14451,60,12,3308.77,3,Champions
14452,11,4,665.59,2,Loyal Customers
14453,190,1,119.93,1,Potential Loyalists
14454,376,5,977.3,2,Loyal Customers
14455,432,4,628.21,0,At-Risk Customers
14456,5,9,3062.4,2,Loyal Customers
14457,311,1,113.64,0,At-Risk Customers
14458,381,1,237.42,0,At-Risk Customers
14459,155,2,5375.74,2,Loyal Customers
14460,110,9,1093.5,2,Loyal Customers
14461,148,13,6713.5,3,Champions
14462,66,12,2270.01,3,Champions
14463,98,4,786.57,2,Loyal Customers
14464,568,2,111.0,0,At-Risk Customers
14465,247,11,3946.03,3,Champions
14466,29,13,4646.9,3,Champions
14467,18,12,2220.99,3,Champions
14468,734,1,204.24,0,At-Risk Customers
14469,416,4,2112.21,2,Loyal Customers
14470,12,3,712.04,1,Potential Loyalists
14471,591,2,400.95,0,At-Risk Customers
14472,104,9,2228.22,2,Loyal Customers
14473,74,2,234.34,1,Potential Loyalists
14474,46,2,1278.08,2,Loyal Customers
14475,72,4,1151.15,2,Loyal Customers
14476,257,1,215.7,1,Potential Loyalists
14477,20,7,1969.6,2,Loyal Customers
14478,382,4,1276.66,0,At-Risk Customers
14479,254,4,1299.11,2,Loyal Customers
14480,11,4,1299.52,2,Loyal Customers
14481,165,5,2311.49,2,Loyal Customers
14482,18,12,4357.91,3,Champions
14483,282,2,257.1,1,Potential Loyalists
14484,50,4,1070.98,2,Loyal Customers
14485,39,1,165.75,1,Potential Loyalists
14486,512,2,175.5,0,At-Risk Customers
14487,27,7,1453.61,2,Loyal Customers
14488,68,1,1064.28,1,Potential Loyalists
14489,207,4,1574.93,2,Loyal Customers
14490,406,2,1273.47,0,At-Risk Customers
14491,175,2,468.13,1,Potential Loyalists
14492,430,7,1921.91,2,Loyal Customers
14493,7,10,5130.15,3,Champions
14494,26,3,401.46,1,Potential Loyalists
14495,51,3,174.8,1,Potential Loyalists
14496,312,7,2668.23,2,Loyal Customers
14497,309,2,697.06,0,At-Risk Customers
14498,43,10,3911.27,3,Champions
14499,26,7,2138.97,2,Loyal Customers
14500,88,3,356.85,1,Potential Loyalists
14501,184,2,251.21,1,Potential Loyalists
14502,20,11,2470.67,3,Champions
14503,3,6,3543.26,2,Loyal Customers
14504,47,4,673.26,2,Loyal Customers
14505,17,19,12001.84,3,Champions
14506,17,7,3290.67,2,Loyal Customers
14507,24,11,3284.43,3,Champions
14508,22,5,874.94,2,Loyal Customers
14509,534,1,110.95,0,At-Risk Customers
14510,376,3,1007.28,0,At-Risk Customers
14511,11,5,1314.81,2,Loyal Customers
14512,188,7,1223.47,2,Loyal Customers
14513,101,6,788.01,2,Loyal Customers
14514,61,9,4598.98,3,Champions
14515,18,12,3749.26,3,Champions
14516,516,1,163.92,0,At-Risk Customers
14517,33,2,330.45,1,Potential Loyalists
14518,64,1,174.37,1,Potential Loyalists
14519,684,2,206.09,0,At-Risk Customers
14520,2,2,270.6,1,Potential Loyalists
14521,491,1,199.45,0,At-Risk Customers
14522,24,8,1758.62,2,Loyal Customers
14523,108,1,241.09,1,Potential Loyalists
14524,32,13,2933.71,3,Champions
14525,20,17,8240.64,3,Champions
14526,389,1,262.4,0,At-Risk Customers
14527,3,122,27792.3,3,Champions
14528,37,1,364.22,1,Potential Loyalists
14529,60,3,620.04,1,Potential Loyalists
14530,26,16,6197.4,3,Champions
14531,480,1,376.34,0,At-Risk Customers
14532,236,11,3859.18,3,Champions
14533,25,11,3466.37,3,Champions
14534,3,26,6271.11,3,Champions
14535,60,9,6030.73,3,Champions
14536,260,1,171.8,1,Potential Loyalists
14537,58,2,641.4,1,Potential Loyalists
14538,65,5,1370.84,2,Loyal Customers
14539,16,2,537.48,1,Potential Loyalists
14540,10,11,3795.34,3,Champions
14541,59,14,2499.68,3,Champions
14542,186,1,103.25,1,Potential Loyalists
14543,29,39,14906.77,3,Champions
14544,24,3,2982.43,2,Loyal Customers
14545,674,1,349.25,0,At-Risk Customers
14546,5,11,5197.9,3,Champions
14547,4,8,4007.54,2,Loyal Customers
14548,151,9,2627.49,2,Loyal Customers
14549,311,4,916.55,2,Loyal Customers
14550,11,4,1353.31,2,Loyal Customers
14551,18,7,880.04,2,Loyal Customers
14552,152,3,511.28,1,Potential Loyalists
14553,19,9,1841.54,2,Loyal Customers
14554,10,4,2381.04,2,Loyal Customers
14555,57,6,2315.63,2,Loyal Customers
14556,596,3,835.34,0,At-Risk Customers
14557,85,1,788.38,1,Potential Loyalists
14558,654,3,655.5,0,At-Risk Customers
14559,390,1,75.6,0,At-Risk Customers
14560,7,44,6114.03,3,Champions
14561,76,3,1080.76,2,Loyal Customers
14562,4,26,6729.4,3,Champions
14563,510,2,679.44,0,At-Risk Customers
14564,435,2,2605.62,0,At-Risk Customers
14565,96,5,3859.22,2,Loyal Customers
14566,111,4,4092.0,2,Loyal Customers
14567,57,2,1530.36,2,Loyal Customers
14568,435,1,919.7,0,At-Risk Customers
14569,1,4,598.98,2,Loyal Customers
14570,281,3,613.75,1,Potential Loyalists
14571,425,1,161.65,0,At-Risk Customers
14572,3,11,5615.18,3,Champions
14573,180,13,2621.42,3,Champions
14574,733,1,143.7,0,At-Risk Customers
14575,488,1,460.71,0,At-Risk Customers
14576,372,1,70.8,0,At-Risk Customers
14577,13,7,1374.25,2,Loyal Customers
14578,3,1,168.63,1,Potential Loyalists
14579,432,1,105.56,0,At-Risk Customers
14580,518,1,14.85,0,At-Risk Customers
14581,17,2,433.8,1,Potential Loyalists
14582,41,1,114.11,1,Potential Loyalists
14583,6,8,1781.03,2,Loyal Customers
14584,169,8,1747.91,2,Loyal Customers
14585,50,5,1143.27,2,Loyal Customers
14586,277,1,237.36,1,Potential Loyalists
14587,19,9,1601.14,2,Loyal Customers
14588,578,1,135.39,0,At-Risk Customers
14589,372,1,79.5,0,At-Risk Customers
14590,425,20,3006.62,3,Champions
14591,15,4,1447.14,2,Loyal Customers
14592,35,3,570.46,1,Potential Loyalists
14593,22,12,3712.01,3,Champions
14594,7,2,634.83,1,Potential Loyalists
14595,20,8,2164.45,2,Loyal Customers
14596,627,1,229.47,0,At-Risk Customers
14597,11,6,2201.54,2,Loyal Customers
14598,44,2,384.04,1,Potential Loyalists
14599,390,2,474.54,0,At-Risk Customers
14600,306,2,865.17,0,At-Risk Customers
14601,11,1,213.96,1,Potential Loyalists
14602,656,1,205.36,0,At-Risk Customers
14603,275,1,660.0,1,Potential Loyalists
14604,633,1,143.86,0,At-Risk Customers
14605,374,4,937.16,0,At-Risk Customers
14606,1,192,30861.06,3,Champions
14607,16,22,24137.63,3,Champions
14608,4,11,3352.94,3,Champions
14609,72,10,1486.2,2,Loyal Customers
14610,396,2,24.35,0,At-Risk Customers
14611,444,2,604.33,0,At-Risk Customers
14612,415,1,877.7,0,At-Risk Customers
14613,680,1,76.32,0,At-Risk Customers
14614,386,1,295.13,0,At-Risk Customers
14615,394,5,951.76,0,At-Risk Customers
14616,243,5,527.78,2,Loyal Customers
14617,403,2,190.47,0,At-Risk Customers
14618,9,7,1342.32,2,Loyal Customers
14619,246,2,1291.24,2,Loyal Customers
14620,206,2,412.78,1,Potential Loyalists
14621,1,9,3000.57,2,Loyal Customers
14622,185,1,320.58,1,Potential Loyalists
14623,32,10,2059.58,2,Loyal Customers
14624,57,6,814.07,2,Loyal Customers
14625,196,11,4497.88,3,Champions
14626,24,11,5410.92,3,Champions
14627,379,1,462.75,0,At-Risk Customers
14628,91,5,1998.0,2,Loyal Customers
14629,4,2,959.01,1,Potential Loyalists
14630,484,1,338.65,0,At-Risk Customers
14631,51,6,2025.69,2,Loyal Customers
14632,263,1,114.56,1,Potential Loyalists
14633,266,1,344.9,1,Potential Loyalists
14634,438,4,2124.46,0,At-Risk Customers
14635,454,1,215.22,0,At-Risk Customers
14636,36,2,609.85,1,Potential Loyalists
14637,677,1,106.68,0,At-Risk Customers
14638,51,1,443.6,1,Potential Loyalists
14639,52,9,4978.96,3,Champions
14640,24,10,3667.06,3,Champions
14641,22,1,110.46,1,Potential Loyalists
14642,59,1,96.12,1,Potential Loyalists
14643,170,5,1679.89,2,Loyal Customers
14644,68,7,2247.72,2,Loyal Customers
14645,157,3,876.89,2,Loyal Customers
14646,2,151,528602.52,3,Champions
14647,201,2,519.97,1,Potential Loyalists
14648,416,15,4546.86,3,Champions
14649,5,9,3775.31,3,Champions
14650,589,1,62.5,0,At-Risk Customers
14651,67,9,2034.12,2,Loyal Customers
14652,77,1,114.18,1,Potential Loyalists
14653,1,12,3614.54,3,Champions
14654,738,1,246.86,0,At-Risk Customers
14655,8,7,3878.51,2,Loyal Customers
14656,169,5,814.65,2,Loyal Customers
14657,18,6,1460.87,2,Loyal Customers
14658,5,2,247.15,1,Potential Loyalists
14659,9,9,2529.93,2,Loyal Customers
14660,87,2,285.74,1,Potential Loyalists
14661,27,1,107.95,1,Potential Loyalists
14662,29,7,1416.33,2,Loyal Customers
14663,430,2,490.6,0,At-Risk Customers
14664,20,2,637.89,1,Potential Loyalists
14665,61,7,2749.65,2,Loyal Customers
14666,24,1,195.25,1,Potential Loyalists
14667,11,54,21927.14,3,Champions
14668,445,1,111.63,0,At-Risk Customers
14669,242,7,3243.93,2,Loyal Customers
14670,280,3,602.0,1,Potential Loyalists
14671,549,2,1127.45,0,At-Risk Customers
14672,235,4,1113.14,2,Loyal Customers
14673,3,7,3410.81,2,Loyal Customers
14674,509,1,173.66,0,At-Risk Customers
14675,16,2,1066.9,1,Potential Loyalists
14676,31,12,8356.79,3,Champions
14677,593,1,184.91,0,At-Risk Customers
14678,579,1,403.39,0,At-Risk Customers
14679,382,3,1289.44,0,At-Risk Customers
14680,25,58,57412.77,3,Champions
14681,71,6,875.15,2,Loyal Customers
14682,188,6,1514.81,2,Loyal Customers
14683,588,1,146.56,0,At-Risk Customers
14684,26,6,1468.55,2,Loyal Customers
14685,576,8,4619.79,2,Loyal Customers
14686,414,5,885.83,0,At-Risk Customers
14687,107,3,1402.06,2,Loyal Customers
14688,8,28,7713.57,3,Champions
14689,209,1,112.8,1,Potential Loyalists
14690,44,4,794.33,2,Loyal Customers
14691,31,5,2114.33,2,Loyal Customers
14692,137,12,1745.09,2,Loyal Customers
14693,265,7,1165.36,2,Loyal Customers
14694,617,1,244.31,0,At-Risk Customers
14695,519,3,1620.07,0,At-Risk Customers
14696,4,8,2767.9,2,Loyal Customers
14697,218,2,188.61,1,Potential Loyalists
14698,2,5,1250.76,2,Loyal Customers
14699,214,4,702.6,2,Loyal Customers
14700,32,5,3116.26,2,Loyal Customers
14701,11,15,4562.09,3,Champions
14702,1,29,6754.22,3,Champions
14703,15,1,318.17,1,Potential Loyalists
14704,11,11,1813.57,2,Loyal Customers
14705,199,1,179.0,1,Potential Loyalists
14706,619,1,390.69,0,At-Risk Customers
14707,436,2,139.2,0,At-Risk Customers
14708,3,5,2212.28,2,Loyal Customers
14709,15,25,8886.33,3,Champions
14710,14,13,1922.59,3,Champions
14711,10,11,2868.8,3,Champions
14712,29,4,1328.07,2,Loyal Customers
14713,9,21,5418.87,3,Champions
14714,24,4,906.24,2,Loyal Customers
14715,25,8,1840.45,2,Loyal Customers
14716,43,3,565.45,1,Potential Loyalists
14717,733,1,81.3,0,At-Risk Customers
14718,410,1,226.42,0,At-Risk Customers
14719,2,5,1602.13,2,Loyal Customers
14720,6,3,663.81,1,Potential Loyalists
14721,379,1,115.77,0,At-Risk Customers
14722,147,3,513.37,1,Potential Loyalists
14723,10,11,2093.06,2,Loyal Customers
14724,590,1,345.25,0,At-Risk Customers
14725,25,4,1315.24,2,Loyal Customers
14726,655,1,124.75,0,At-Risk Customers
14727,274,3,467.93,1,Potential Loyalists
14728,413,1,190.58,0,At-Risk Customers
14729,374,3,907.38,0,At-Risk Customers
14730,1,8,2005.06,2,Loyal Customers
14731,47,3,380.02,1,Potential Loyalists
14732,8,19,5517.07,3,Champions
14733,16,15,16184.97,3,Champions
14734,426,4,1056.42,0,At-Risk Customers
14735,4,56,12240.16,3,Champions
14736,485,2,401.08,0,At-Risk Customers
14737,4,4,3554.17,2,Loyal Customers
14738,43,9,1821.9,2,Loyal Customers
14739,4,25,12287.5,3,Champions
14740,197,11,4161.06,3,Champions
14741,12,7,1897.59,2,Loyal Customers
14742,435,1,579.85,0,At-Risk Customers
14743,593,1,50.48,0,At-Risk Customers
14744,16,14,3885.08,3,Champions
14745,113,12,2571.81,3,Champions
14746,406,4,593.5,0,At-Risk Customers
14747,249,1,328.2,1,Potential Loyalists
14748,29,10,3152.32,3,Champions
14749,480,1,310.15,0,At-Risk Customers
14750,736,1,112.03,0,At-Risk Customers
14751,684,2,126.45,0,At-Risk Customers
14752,44,1,389.64,1,Potential Loyalists
14753,87,2,869.51,1,Potential Loyalists
14754,45,6,1550.48,2,Loyal Customers
14755,10,25,9972.55,3,Champions
14756,15,3,2653.76,2,Loyal Customers
14757,75,1,420.5,1,Potential Loyalists
14758,145,7,2864.97,2,Loyal Customers
14759,5,3,1625.97,2,Loyal Customers
14760,297,1,89.2,1,Potential Loyalists
14761,59,3,447.92,1,Potential Loyalists
14762,264,2,417.57,1,Potential Loyalists
14764,47,1,278.3,1,Potential Loyalists
14765,29,3,254.11,1,Potential Loyalists
14766,8,11,6556.13,3,Champions
14767,474,1,382.81,0,At-Risk Customers
14768,17,2,192.6,1,Potential Loyalists
14769,3,17,15771.88,3,Champions
14770,232,8,3637.64,2,Loyal Customers
14771,621,2,594.62,0,At-Risk Customers
14772,112,1,139.26,1,Potential Loyalists
14773,593,1,140.55,0,At-Risk Customers
14774,529,1,241.45,0,At-Risk Customers
14775,58,3,1418.46,2,Loyal Customers
14776,51,15,3708.3,3,Champions
14777,404,1,307.56,0,At-Risk Customers
14778,127,2,730.86,1,Potential Loyalists
14779,281,3,386.15,1,Potential Loyalists
14780,55,2,447.68,1,Potential Loyalists
14782,320,1,200.1,0,At-Risk Customers
14783,659,1,307.3,0,At-Risk Customers
14784,26,3,449.93,1,Potential Loyalists
14785,10,2,77.4,1,Potential Loyalists
14786,550,1,90.96,0,At-Risk Customers
14787,471,1,110.65,0,At-Risk Customers
14788,7,3,1156.32,2,Loyal Customers
14789,29,1,197.64,1,Potential Loyalists
14790,17,10,2526.62,2,Loyal Customers
14791,607,1,303.63,0,At-Risk Customers
14792,64,1,6.2,1,Potential Loyalists
14793,21,2,625.9,1,Potential Loyalists
14794,3,10,1953.9,2,Loyal Customers
14795,166,1,131.45,1,Potential Loyalists
14796,1,27,10889.64,3,Champions
14797,507,1,300.31,0,At-Risk Customers
14798,53,8,724.31,2,Loyal Customers
14799,51,2,338.15,1,Potential Loyalists
14800,48,17,7774.32,3,Champions
14801,61,1,193.14,1,Potential Loyalists
14802,438,2,1502.98,0,At-Risk Customers
14803,162,3,845.55,2,Loyal Customers
14804,9,1,353.27,1,Potential Loyalists
14805,15,7,1104.64,2,Loyal Customers
14806,75,2,303.43,1,Potential Loyalists
14807,391,2,519.29,0,At-Risk Customers
14808,40,8,2741.17,2,Loyal Customers
14809,621,2,686.76,0,At-Risk Customers
14810,41,13,2537.02,3,Champions
14811,387,1,170.5,0,At-Risk Customers
14812,599,1,185.8,0,At-Risk Customers
14813,370,4,1090.87,0,At-Risk Customers
14814,581,1,160.46,0,At-Risk Customers
14815,37,2,778.5,1,Potential Loyalists
14816,197,1,271.85,1,Potential Loyalists
14817,200,7,3959.86,2,Loyal Customers
14818,74,6,1170.41,2,Loyal Customers
14819,64,4,470.16,1,Potential Loyalists
14820,21,9,1274.76,2,Loyal Customers
14821,367,7,1286.45,2,Loyal Customers
14822,485,1,157.7,0,At-Risk Customers
14823,180,3,321.43,1,Potential Loyalists
14824,10,10,4022.91,3,Champions
14825,4,24,4925.08,3,Champions
14826,582,2,385.2,0,At-Risk Customers
14828,197,13,9839.46,3,Champions
14829,29,7,1692.84,2,Loyal Customers
14830,53,1,197.13,1,Potential Loyalists
14831,680,3,1676.57,0,At-Risk Customers
14832,630,1,322.69,0,At-Risk Customers
14833,499,1,94.8,0,At-Risk Customers
14834,18,7,2206.16,2,Loyal Customers
14835,529,2,297.0,0,At-Risk Customers
14836,10,3,102.45,1,Potential Loyalists
14837,90,9,3460.32,2,Loyal Customers
14838,423,2,773.67,0,At-Risk Customers
14839,418,3,915.28,0,At-Risk Customers
14840,268,2,362.71,1,Potential Loyalists
14841,53,14,7163.0,3,Champions
14842,44,4,2824.69,2,Loyal Customers
14843,437,1,211.8,0,At-Risk Customers
14844,64,10,6702.43,3,Champions
14845,600,1,150.0,0,At-Risk Customers
14846,427,1,437.4,0,At-Risk Customers
14847,149,3,1348.95,2,Loyal Customers
14848,405,1,310.56,0,At-Risk Customers
14849,22,43,15763.45,3,Champions
14850,312,7,1794.01,2,Loyal Customers
14851,23,3,829.41,2,Loyal Customers
14852,58,18,6147.18,3,Champions
14853,24,5,1376.87,2,Loyal Customers
14854,78,11,4322.86,3,Champions
14855,119,7,6520.3,2,Loyal Customers
14856,36,3,1311.38,2,Loyal Customers
14857,60,7,3651.85,2,Loyal Customers
14858,506,1,180.75,0,At-Risk Customers
14859,13,5,1705.64,2,Loyal Customers
14860,19,1,170.32,1,Potential Loyalists
14861,52,10,1380.73,2,Loyal Customers
14862,26,2,841.2,1,Potential Loyalists
14863,29,1,266.76,1,Potential Loyalists
14865,7,4,129.72,1,Potential Loyalists
14866,11,19,20850.22,3,Champions
14867,186,16,2952.06,3,Champions
14868,3,12,4184.01,3,Champions
14869,9,6,2804.24,2,Loyal Customers
14870,262,6,1838.95,2,Loyal Customers
14871,3,9,1258.97,2,Loyal Customers
14872,484,3,816.6,0,At-Risk Customers
14873,210,2,854.13,1,Potential Loyalists
14874,535,1,116.18,0,At-Risk Customers
14875,108,3,2862.4,2,Loyal Customers
14876,521,2,256.7,0,At-Risk Customers
14877,418,2,437.0,0,At-Risk Customers
14878,13,25,4105.24,3,Champions
14879,685,1,185.06,0,At-Risk Customers
14880,77,3,706.19,1,Potential Loyalists
14881,20,1,255.4,1,Potential Loyalists
14882,27,14,3628.15,3,Champions
14883,19,6,761.59,2,Loyal Customers
14884,669,1,120.6,0,At-Risk Customers
14885,132,3,1598.12,2,Loyal Customers
14886,253,1,364.8,1,Potential Loyalists
14887,79,1,1862.0,1,Potential Loyalists
14888,207,1,369.2,1,Potential Loyalists
14889,336,1,135.9,0,At-Risk Customers
14890,254,3,817.25,2,Loyal Customers
14891,148,4,1106.73,2,Loyal Customers
14892,691,1,202.35,0,At-Risk Customers
14893,10,3,1809.61,2,Loyal Customers
14894,85,3,1492.81,2,Loyal Customers
14895,8,38,25119.54,3,Champions
14896,205,8,2092.42,2,Loyal Customers
14897,8,8,3140.54,2,Loyal Customers
14898,23,14,3507.81,3,Champions
14899,395,1,1384.88,0,At-Risk Customers
14900,522,1,13.92,0,At-Risk Customers
14901,11,12,2289.65,3,Champions
14902,26,3,1035.62,2,Loyal Customers
14903,21,5,2810.63,2,Loyal Customers
14904,2,4,1640.64,2,Loyal Customers
14905,158,8,1971.39,2,Loyal Customers
14906,445,1,68.44,0,At-Risk Customers
14907,3,16,6165.79,3,Champions
14908,74,2,381.9,1,Potential Loyalists
14909,437,3,1404.68,0,At-Risk Customers
14910,3,4,434.35,1,Potential Loyalists
14911,1,398,295972.63,3,Champions
14912,17,6,1889.25,2,Loyal Customers
14913,36,8,4073.13,2,Loyal Customers
14915,91,11,1811.25,2,Loyal Customers
14916,71,8,3042.95,2,Loyal Customers
14917,597,2,1123.75,0,At-Risk Customers
14918,116,9,5955.81,3,Champions
14919,539,1,359.35,0,At-Risk Customers
14920,213,3,1607.17,2,Loyal Customers
14921,30,2,1316.07,2,Loyal Customers
14922,394,2,843.74,0,At-Risk Customers
14923,51,1,749.1,1,Potential Loyalists
14924,246,3,931.01,2,Loyal Customers
14926,382,2,359.4,0,At-Risk Customers
14927,397,1,308.2,0,At-Risk Customers
14928,628,1,223.91,0,At-Risk Customers
14929,32,2,836.69,1,Potential Loyalists
14930,109,6,5246.63,2,Loyal Customers
14931,5,5,1257.68,2,Loyal Customers
14932,366,2,1029.66,0,At-Risk Customers
14933,444,4,1770.0,0,At-Risk Customers
14934,82,5,3503.5,2,Loyal Customers
14935,297,2,2849.83,2,Loyal Customers
14936,34,12,12410.81,3,Champions
14937,57,3,1621.88,2,Loyal Customers
14938,562,2,2322.43,0,At-Risk Customers
14940,418,2,531.49,0,At-Risk Customers
14941,579,1,182.1,0,At-Risk Customers
14942,402,4,746.56,0,At-Risk Customers
